id,protocol,source_ip,source_port,dest_ip,dest_port,action,time
3893,tcp,170.39.194.215,4,45.224.149.15,9,established,2025-03-10 15:25:13
3894,tcp,45.224.149.15,99,134.195.158.126,80,established,2025-03-09 17:56:24
3895,tcp,207.38.88.118,39,45.224.149.15,9,established,2025-03-09 12:06:34
3896,tcp,45.224.149.15,35,43.130.237.62,8,established,2025-03-09 00:44:46
3897,tcp,66.29.132.30,443,45.224.149.15,3,established,2025-03-09 08:59:09
3898,tcp,45.224.149.15,99,176.65.128.69,3,established,2025-03-10 13:14:40
3899,tcp,45.224.149.15,99,95.111.225.248,80,established,2025-03-09 22:30:33
3900,tcp,170.39.193.146,4,45.224.149.15,9,established,2025-03-10 05:14:29
3901,tcp,178.237.58.240,4,45.224.149.15,9,established,2025-03-10 14:32:24
3902,tcp,45.224.149.15,44,66.29.132.30,44,established,2025-03-09 20:28:16
3903,tcp,103.17.76.8,443,45.224.149.15,4,established,2025-03-10 11:56:37
3904,tcp,68.183.231.75,34,45.224.149.15,9,established,2025-03-09 10:03:08
3905,tcp,45.224.149.15,48,195.239.64.85,8,established,2025-03-10 02:58:17
3906,tcp,45.224.149.15,58,91.106.207.43,8,established,2025-03-10 17:56:26
3907,tcp,170.39.194.120,4,45.224.149.15,9,established,2025-03-09 19:27:24
3908,tcp,192.168.20.142,3,173.194.212.188,80,established,2025-03-09 08:33:34
3909,tcp,45.224.149.15,46,199.188.205.22,80,established,2025-03-09 03:58:07
3910,tcp,202.95.15.108,44,45.224.149.15,3,established,2025-03-09 22:06:12
3911,tcp,45.144.53.177,60,45.224.149.15,9,established,2025-03-09 20:47:48
3912,tcp,45.224.149.15,99,176.65.128.69,5,established,2025-03-09 18:39:47
3913,tcp,45.224.149.15,99,176.65.128.69,3,established,2025-03-09 09:23:34
3914,tcp,45.224.149.15,99,176.65.128.69,4,established,2025-03-09 16:31:54
3915,tcp,45.224.149.15,99,176.65.128.69,4,established,2025-03-09 14:57:36
3916,tcp,45.224.149.15,99,157.245.154.101,80,established,2025-03-09 11:52:23
3917,tcp,91.106.207.43,80,45.224.149.15,4,established,2025-03-09 05:37:26
3918,tcp,170.39.194.40,38,45.224.149.15,9,established,2025-03-10 04:16:23
3919,tcp,45.224.149.15,99,176.65.128.69,4,established,2025-03-10 12:53:22
3920,tcp,192.168.20.142,5,146.75.30.73,44,established,2025-03-09 11:37:26
3921,tcp,192.168.20.42,55,163.70.152.40,4,established,2025-03-09 02:51:46
3922,tcp,45.224.149.15,37,66.29.132.30,44,established,2025-03-09 01:41:59
3923,tcp,31.129.97.241,80,45.224.149.15,5,established,2025-03-09 18:27:01
3924,tcp,95.129.234.27,44,45.224.149.15,4,established,2025-03-10 10:57:15
3925,tcp,45.224.149.15,43,199.188.205.22,80,established,2025-03-09 11:05:08
3926,tcp,45.224.149.15,99,176.65.128.69,3,established,2025-03-10 17:41:00
3927,tcp,45.224.149.15,46,66.29.132.30,44,established,2025-03-10 06:38:20
3928,tcp,68.183.225.205,6,45.224.149.15,9,established,2025-03-10 14:24:10
3929,tcp,45.224.149.15,99,134.209.196.164,80,established,2025-03-09 07:52:23
3930,tcp,203.161.47.79,46,45.224.149.15,9,established,2025-03-09 09:06:43
3931,tcp,156.253.227.215,80,45.224.149.15,9,established,2025-03-09 12:33:04
3932,tcp,45.224.149.15,99,134.195.158.54,80,established,2025-03-10 17:51:59
3933,tcp,45.224.149.15,57,91.106.207.43,8,established,2025-03-10 02:38:05
3934,tcp,45.224.149.15,99,38.97.63.83,462,established,2025-03-09 04:45:33
3935,tcp,103.140.90.101,4,45.224.149.15,5,established,2025-03-09 09:22:01
3936,tcp,31.129.97.241,80,45.224.149.15,4,established,2025-03-10 17:08:28
3937,tcp,43.226.79.178,39,45.224.149.15,3,established,2025-03-10 15:54:55
3938,tcp,45.224.149.15,42,195.239.64.95,8,established,2025-03-09 22:13:03
3939,tcp,209.74.88.199,44,45.224.149.15,4,established,2025-03-10 19:07:53
3940,tcp,152.42.229.248,4,45.224.149.15,9,established,2025-03-09 06:44:51
3941,tcp,45.224.149.15,43,66.29.132.30,44,established,2025-03-10 14:12:22
3942,tcp,95.163.239.138,8,45.224.149.15,5,established,2025-03-10 07:10:03
3943,tcp,192.168.20.80,43,36.143.252.48,8,established,2025-03-10 01:07:54
3944,tcp,194.233.73.213,5,45.224.149.15,9,established,2025-03-09 11:40:06
3945,tcp,192.168.20.135,4,108.177.12.188,80,established,2025-03-09 06:54:45
3946,tcp,45.224.149.15,99,206.189.81.9,51,established,2025-03-09 02:02:10
3947,tcp,134.209.196.164,80,45.224.149.15,9,established,2025-03-09 11:26:59
3948,tcp,45.224.149.15,99,188.166.182.147,80,established,2025-03-10 20:27:38
3949,tcp,45.224.149.15,34,91.106.207.43,8,established,2025-03-10 05:47:05
3950,tcp,192.168.20.52,41,172.217.204.188,80,established,2025-03-10 21:43:58
3951,tcp,31.129.97.241,80,45.224.149.15,5,established,2025-03-09 20:57:59
3952,tcp,194.233.73.213,5,45.224.149.15,9,established,2025-03-09 09:52:23
3953,tcp,31.129.97.241,80,45.224.149.15,5,established,2025-03-09 05:17:17
3954,tcp,45.224.149.15,99,159.65.134.137,80,established,2025-03-09 08:27:43
3955,tcp,45.224.149.15,99,176.65.128.69,4,established,2025-03-10 18:20:09
3956,tcp,102.135.163.80,5,45.224.149.15,9,established,2025-03-09 22:34:28
3957,tcp,45.224.149.15,53,31.129.97.241,8,established,2025-03-09 13:29:44
3958,tcp,45.224.149.15,51,91.106.207.43,8,established,2025-03-09 07:40:18
3959,tcp,45.224.149.15,39,3.33.155.245,44,established,2025-03-09 07:01:18
3960,tcp,209.97.172.99,56,45.224.149.15,9,established,2025-03-09 09:04:08
3961,tcp,178.237.58.226,3,45.224.149.15,9,established,2025-03-09 03:18:11
3962,tcp,60.251.54.203,21,45.224.149.15,9,established,2025-03-09 12:33:58
3963,tcp,192.168.20.223,4,172.217.203.188,80,established,2025-03-09 15:00:46
3964,tcp,45.224.149.15,99,159.89.197.97,4,established,2025-03-10 14:06:25
3965,tcp,47.104.185.217,8,45.224.149.15,5,established,2025-03-09 18:56:02
3966,tcp,170.39.194.120,3,45.224.149.15,9,established,2025-03-10 01:01:24
3967,tcp,45.224.149.15,51,91.106.207.43,8,established,2025-03-09 23:53:28
3968,tcp,167.99.76.179,48,45.224.149.15,9,established,2025-03-09 10:37:52
3969,tcp,45.224.149.15,37,188.93.211.17,2,established,2025-03-09 07:25:38
3970,tcp,45.224.149.15,58,91.106.207.43,8,established,2025-03-09 21:32:59
3971,tcp,103.161.35.13,34,45.224.149.15,9,established,2025-03-10 09:06:51
3972,tcp,91.106.207.43,80,45.224.149.15,5,established,2025-03-09 11:15:50
3973,tcp,144.202.77.29,51,45.224.149.15,9,established,2025-03-10 08:32:01
3974,tcp,45.224.149.15,50,195.239.64.191,80,established,2025-03-10 09:17:08
3975,tcp,45.224.149.15,99,51.158.152.199,80,established,2025-03-10 02:41:52
3976,tcp,173.234.30.42,48,45.224.149.15,9,established,2025-03-10 17:07:05
3977,tcp,45.224.149.15,33,31.129.97.241,8,established,2025-03-09 18:23:54
3978,tcp,68.183.225.205,4,45.224.149.15,9,established,2025-03-09 16:38:46
3979,tcp,188.166.191.205,80,45.224.149.15,9,established,2025-03-10 03:11:57
3980,tcp,68.183.225.205,3,45.224.149.15,9,established,2025-03-10 10:30:50
3981,tcp,156.196.17.202,5,45.224.149.15,9,established,2025-03-10 03:59:36
3982,tcp,170.39.194.120,6,45.224.149.15,9,established,2025-03-09 00:45:00
3983,tcp,176.65.128.69,46,45.224.149.15,9,established,2025-03-10 18:49:31
3984,tcp,170.39.193.187,4,45.224.149.15,9,established,2025-03-10 08:27:13
3985,tcp,45.224.149.15,57,66.29.137.57,44,established,2025-03-09 06:51:28
3986,tcp,45.224.149.15,53,195.239.64.191,80,established,2025-03-09 04:57:14
3987,tcp,45.224.149.15,33,66.29.132.30,44,established,2025-03-10 04:50:34
3988,tcp,170.39.194.215,4,45.224.149.15,9,established,2025-03-09 19:01:27
3989,tcp,192.168.20.17,48,142.251.107.188,80,established,2025-03-09 09:15:25
3990,tcp,192.168.20.164,4,173.194.217.188,80,established,2025-03-09 07:25:23
3991,tcp,45.224.149.15,55,162.0.232.191,4,established,2025-03-09 15:18:53
3992,tcp,45.224.149.15,99,176.65.128.69,5,established,2025-03-10 09:29:26
3993,tcp,170.39.194.215,3,45.224.149.15,9,established,2025-03-10 21:24:33
3994,tcp,45.224.149.15,44,195.239.64.191,80,established,2025-03-09 04:00:36
3995,tcp,45.224.149.15,99,176.65.128.69,3,established,2025-03-09 19:22:51
3996,tcp,45.224.149.15,99,128.199.164.67,80,established,2025-03-10 20:28:23
3997,tcp,45.224.149.15,99,134.195.158.54,80,established,2025-03-09 02:01:28
3998,tcp,91.106.207.43,80,45.224.149.15,4,established,2025-03-09 02:09:54
3999,tcp,45.224.149.15,99,176.65.128.69,3,established,2025-03-09 05:21:15
4000,tcp,203.161.47.79,33,45.224.149.15,9,established,2025-03-10 06:19:04
4001,tcp,45.224.149.15,51,199.188.205.22,80,established,2025-03-10 19:35:17
4002,tcp,103.161.35.13,59,45.224.149.15,9,established,2025-03-09 20:17:38
4003,tcp,45.224.149.15,53,199.188.205.22,80,established,2025-03-10 14:40:43
4004,tcp,45.224.149.15,52,195.239.64.191,80,established,2025-03-10 19:44:34
4005,tcp,45.224.149.15,43,199.188.205.22,80,established,2025-03-10 14:28:43
4006,tcp,45.224.149.15,52,195.239.64.85,8,established,2025-03-10 03:44:29
4007,tcp,192.168.20.232,4,47.90.142.131,4,established,2025-03-09 10:53:04
4008,tcp,159.203.62.167,4,45.224.149.15,9,established,2025-03-09 13:06:15
4009,tcp,45.133.193.44,45,45.224.149.15,9,established,2025-03-09 00:36:59
4010,tcp,45.224.149.15,99,51.158.152.199,80,established,2025-03-10 07:23:33
4011,tcp,45.224.149.15,48,45.205.26.192,4,established,2025-03-09 09:09:49
4012,tcp,45.224.149.15,99,156.253.227.215,80,established,2025-03-10 13:26:47
4013,tcp,192.168.20.159,4,172.217.203.188,80,established,2025-03-09 15:39:29
4014,tcp,178.128.217.124,80,45.224.149.15,9,established,2025-03-10 04:34:21
4015,tcp,91.106.207.43,80,45.224.149.15,6,established,2025-03-09 15:23:30
4016,tcp,170.39.193.187,3,45.224.149.15,9,established,2025-03-09 18:10:40
4017,tcp,38.180.249.152,4,45.224.149.15,5,established,2025-03-10 07:34:08
4018,tcp,95.163.238.143,8,45.224.149.15,4,established,2025-03-09 16:18:59
4019,tcp,45.224.149.15,45,91.106.207.43,8,established,2025-03-09 03:14:06
4020,tcp,45.224.149.15,99,156.253.227.215,80,established,2025-03-09 23:42:49
4021,tcp,45.224.149.15,99,176.65.128.69,3,established,2025-03-09 01:37:30
4022,tcp,167.172.74.236,3,45.224.149.15,9,established,2025-03-10 09:45:57
4023,tcp,95.129.234.27,44,45.224.149.15,4,established,2025-03-10 16:37:18
4024,tcp,45.224.149.15,99,95.111.225.173,80,established,2025-03-09 23:45:56
4025,tcp,103.17.76.8,443,45.224.149.15,6,established,2025-03-09 00:50:49
4026,tcp,192.168.20.87,41,74.125.26.188,5,established,2025-03-09 01:56:54
4027,tcp,192.168.20.87,50,108.177.12.188,80,established,2025-03-10 17:07:49
4028,tcp,95.129.234.27,44,45.224.149.15,4,established,2025-03-09 03:52:24
4029,tcp,45.224.149.15,36,109.194.54.42,8,established,2025-03-10 19:29:48
4030,tcp,192.168.20.142,4,142.251.107.188,80,established,2025-03-09 17:06:56
4031,tcp,45.224.149.15,45,91.106.207.43,8,established,2025-03-10 04:16:51
4032,tcp,51.158.204.188,5,45.224.149.15,9,established,2025-03-09 07:46:54
4033,tcp,31.129.97.241,80,45.224.149.15,3,established,2025-03-09 06:55:31
4034,tcp,45.224.149.15,52,31.129.97.241,1,established,2025-03-10 04:55:26
4035,tcp,50.116.87.99,443,45.224.149.15,4,established,2025-03-10 03:40:34
4036,tcp,178.237.58.228,4,45.224.149.15,9,established,2025-03-09 06:01:12
4037,tcp,170.39.193.146,3,45.224.149.15,9,established,2025-03-10 15:41:44
4038,tcp,31.129.97.241,80,45.224.149.15,3,established,2025-03-10 21:33:44
4039,tcp,178.128.124.214,80,45.224.149.15,9,established,2025-03-10 05:07:13
4040,tcp,192.168.20.142,6,216.239.38.223,80,established,2025-03-09 15:45:54
4041,tcp,95.129.234.27,44,45.224.149.15,3,established,2025-03-09 07:59:39
4042,tcp,45.224.149.15,53,109.194.54.42,8,established,2025-03-10 04:42:15
4043,tcp,31.129.97.241,80,45.224.149.15,5,established,2025-03-10 21:06:29
4044,tcp,139.224.48.98,58,45.224.149.15,9,established,2025-03-09 22:40:13
4045,tcp,45.224.149.15,99,134.195.158.54,80,established,2025-03-09 23:58:59
4046,tcp,45.224.149.15,36,195.239.64.228,80,established,2025-03-10 09:54:01
4047,tcp,103.140.90.101,4,45.224.149.15,5,established,2025-03-10 03:38:46
4048,tcp,45.224.149.15,38,31.129.97.241,8,established,2025-03-10 08:39:38
4049,tcp,45.224.149.15,55,195.239.64.85,8,established,2025-03-09 14:22:48
4050,tcp,209.97.172.99,42,45.224.149.15,9,established,2025-03-09 14:49:00
4051,tcp,45.224.149.15,33,91.106.207.43,8,established,2025-03-09 22:10:01
4052,tcp,45.224.149.15,99,188.166.188.84,80,established,2025-03-10 21:15:46
4053,tcp,45.224.149.15,43,61.164.174.80,4,established,2025-03-09 09:13:57
4054,tcp,23.171.216.84,62,45.224.149.15,3,established,2025-03-09 21:05:12
4055,tcp,95.129.234.27,44,45.224.149.15,5,established,2025-03-09 13:04:25
4056,tcp,178.237.58.240,4,45.224.149.15,9,established,2025-03-09 10:15:16
4057,tcp,104.248.144.152,80,45.224.149.15,9,established,2025-03-10 11:59:09
4058,tcp,45.224.149.15,59,31.129.97.241,2,established,2025-03-09 12:53:12
4059,tcp,45.224.149.15,39,91.106.207.43,8,established,2025-03-09 23:33:38
4060,tcp,192.168.20.159,3,172.217.204.188,80,established,2025-03-09 03:11:55
4061,tcp,45.224.149.15,48,202.95.15.108,4,established,2025-03-09 18:20:51
4062,tcp,103.140.90.101,4,45.224.149.15,5,established,2025-03-10 00:36:56
4063,tcp,45.224.149.15,99,176.65.128.69,3,established,2025-03-10 13:36:06
4064,tcp,45.224.149.15,99,206.189.88.214,80,established,2025-03-10 21:04:11
4065,tcp,45.224.149.15,44,199.188.205.22,80,established,2025-03-10 05:27:53
4066,tcp,45.224.149.15,58,199.188.205.22,80,established,2025-03-09 23:01:34
4067,tcp,209.74.88.199,44,45.224.149.15,3,established,2025-03-09 21:47:41
4068,tcp,170.39.193.187,5,45.224.149.15,9,established,2025-03-09 04:16:19
4069,tcp,45.224.149.15,36,195.239.64.225,80,established,2025-03-09 11:03:05
4070,tcp,95.129.234.27,44,45.224.149.15,3,established,2025-03-09 03:10:59
4071,tcp,178.237.58.226,3,45.224.149.15,9,established,2025-03-09 21:32:27
4072,tcp,202.95.15.108,44,45.224.149.15,4,established,2025-03-09 15:25:44
4073,tcp,192.168.20.24,41,3.33.252.61,443,established,2025-03-10 05:42:34
4074,tcp,45.224.149.15,99,156.253.227.215,80,established,2025-03-09 23:31:47
4075,tcp,45.224.149.15,56,195.239.64.191,80,established,2025-03-10 21:26:00
4076,tcp,45.224.149.15,41,91.106.207.43,8,established,2025-03-09 03:16:18
4077,tcp,95.129.234.27,44,45.224.149.15,5,established,2025-03-09 13:18:39
4078,tcp,170.39.194.120,3,45.224.149.15,9,established,2025-03-09 18:13:58
4079,tcp,192.168.20.24,41,161.117.98.205,80,established,2025-03-10 04:09:32
4080,tcp,192.168.20.223,4,74.125.141.188,80,established,2025-03-10 12:29:23
4081,tcp,203.161.47.224,5,45.224.149.15,9,established,2025-03-09 08:57:15
4082,tcp,185.91.127.10,34,45.224.149.15,9,established,2025-03-09 11:38:27
4083,tcp,45.224.149.15,38,91.106.207.43,8,established,2025-03-09 10:27:12
4084,tcp,45.224.149.15,34,1.94.109.26,80,established,2025-03-09 11:26:18
4085,tcp,192.168.20.168,3,150.138.37.169,80,established,2025-03-10 03:17:50
4086,tcp,199.189.85.13,43,45.224.149.15,9,established,2025-03-09 11:07:43
4087,tcp,202.95.15.108,44,45.224.149.15,5,established,2025-03-09 08:46:30
4088,tcp,45.224.149.15,99,134.195.158.54,80,established,2025-03-09 13:48:11
4089,tcp,159.65.7.129,486,45.224.149.15,9,established,2025-03-10 01:51:31
4090,tcp,159.223.58.105,5,45.224.149.15,9,established,2025-03-10 14:06:54
4091,tcp,45.224.149.15,99,176.65.128.69,3,established,2025-03-09 16:58:40
4092,tcp,91.106.207.43,80,45.224.149.15,5,established,2025-03-09 11:23:17
4093,tcp,172.8.26.2,33614,18.155.251.7,44,established,2025-03-09 19:45:53
4094,tcp,45.224.149.15,99,51.158.152.199,80,established,2025-03-09 23:25:41
4095,tcp,199.189.85.13,47,45.224.149.15,9,established,2025-03-10 04:50:13
4096,tcp,103.17.76.8,443,45.224.149.15,3,established,2025-03-10 17:39:15
4097,tcp,45.224.149.15,53,104.244.42.1,44,established,2025-03-10 13:25:51
4098,tcp,91.106.207.43,80,45.224.149.15,4,established,2025-03-10 08:03:14
4099,tcp,91.106.207.43,80,45.224.149.15,4,established,2025-03-10 19:05:24
4100,tcp,45.224.149.15,51,1.94.109.26,80,established,2025-03-09 13:27:59
4101,tcp,192.168.20.208,4,74.125.26.188,5,established,2025-03-10 05:20:04
4102,tcp,45.224.149.15,99,128.199.96.38,4,established,2025-03-09 07:48:45
4103,tcp,45.224.149.15,99,134.195.158.54,80,established,2025-03-09 19:38:42
4104,tcp,192.168.20.89,53,108.177.12.188,80,established,2025-03-10 10:03:56
4105,tcp,45.224.149.15,99,176.65.128.69,3,established,2025-03-09 00:07:29
4106,tcp,45.224.149.15,99,51.158.152.199,80,established,2025-03-09 18:43:07
4107,tcp,38.180.249.152,4,45.224.149.15,5,established,2025-03-10 12:07:21
4108,tcp,23.171.216.131,6,45.224.149.15,3,established,2025-03-09 22:48:20
4109,tcp,95.129.234.27,44,45.224.149.15,3,established,2025-03-10 20:26:52
4110,tcp,157.245.196.167,80,45.224.149.15,9,established,2025-03-10 08:49:01
4111,tcp,194.233.73.213,5,45.224.149.15,9,established,2025-03-09 03:42:33
4112,tcp,172.8.26.3,55084,173.194.210.188,80,established,2025-03-09 12:52:46
4113,tcp,192.168.20.85,49,108.177.12.188,80,established,2025-03-09 19:47:34
4114,tcp,31.129.97.241,80,45.224.149.15,5,established,2025-03-09 19:45:05
4115,tcp,159.65.134.197,4,45.224.149.15,9,established,2025-03-09 08:11:57
4116,tcp,45.224.149.15,55,157.230.35.181,80,established,2025-03-10 20:28:20
4117,tcp,31.129.97.241,80,45.224.149.15,3,established,2025-03-09 14:20:25
4118,tcp,146.190.83.105,5,45.224.149.15,9,established,2025-03-10 06:36:44
4119,tcp,45.224.149.15,37,31.129.97.241,1,established,2025-03-10 08:50:56
4120,tcp,18.212.182.44,54,45.224.149.15,9,established,2025-03-10 01:58:07
4121,tcp,45.224.149.15,99,156.253.227.215,80,established,2025-03-10 06:09:19
4122,tcp,45.224.149.15,34,66.29.137.22,44,established,2025-03-09 13:21:58
4123,tcp,103.66.86.235,44,45.224.149.15,4,established,2025-03-09 18:01:14
4124,tcp,45.224.149.15,52,209.195.15.6,44,established,2025-03-09 08:18:54
4125,tcp,45.224.149.15,39,195.239.64.95,8,established,2025-03-09 11:56:00
4126,tcp,45.224.149.15,99,152.42.248.10,3,established,2025-03-09 06:43:15
4127,tcp,68.183.231.75,44,45.224.149.15,9,established,2025-03-10 06:28:57
4128,tcp,192.168.20.208,3,74.125.134.188,80,established,2025-03-10 05:24:21
4129,tcp,91.106.207.43,80,45.224.149.15,5,established,2025-03-09 16:59:14
4130,tcp,192.168.20.159,4,74.125.134.188,80,established,2025-03-09 23:40:19
4131,tcp,45.224.149.15,99,206.189.81.9,45,established,2025-03-10 11:06:12
4132,tcp,45.224.149.15,99,45.55.86.124,45,established,2025-03-09 14:22:15
4133,tcp,45.224.149.15,53,125.64.3.173,44,established,2025-03-10 15:52:02
4134,tcp,192.168.20.163,5,74.125.141.188,80,established,2025-03-10 04:01:05
4135,tcp,45.224.149.15,42,23.171.216.127,80,established,2025-03-09 07:19:49
4136,tcp,199.189.85.9,373,45.224.149.15,9,established,2025-03-09 16:47:03
4137,tcp,45.224.149.15,58,195.239.64.95,8,established,2025-03-09 12:07:24
4138,tcp,38.180.249.152,4,45.224.149.15,4,established,2025-03-10 13:28:09
4139,tcp,192.168.20.224,3,172.217.203.188,80,established,2025-03-09 01:02:34
4140,tcp,45.224.149.15,99,51.158.152.199,80,established,2025-03-10 13:13:44
4141,tcp,51.15.21.147,491,45.224.149.15,9,established,2025-03-10 07:24:14
4142,tcp,45.224.149.15,60,209.182.232.230,80,established,2025-03-09 08:57:12
4143,tcp,31.129.97.241,80,45.224.149.15,3,established,2025-03-09 11:09:30
4144,tcp,45.224.149.15,59,45.130.230.174,80,established,2025-03-10 02:39:24
4145,tcp,45.224.149.15,99,128.199.96.38,5,established,2025-03-10 11:33:33
4146,tcp,199.189.85.10,60,45.224.149.15,9,established,2025-03-09 17:23:58
4147,tcp,45.224.149.15,99,176.65.128.69,3,established,2025-03-09 09:50:57
4148,tcp,45.224.149.15,54,195.239.64.95,8,established,2025-03-09 14:22:51
4149,tcp,45.224.149.15,46,91.106.207.43,8,established,2025-03-10 18:28:36
4150,tcp,199.189.85.9,374,45.224.149.15,9,established,2025-03-09 12:46:10
4151,tcp,45.224.149.15,99,176.65.128.69,4,established,2025-03-09 13:07:58
4152,tcp,45.224.149.15,53,125.64.3.173,44,established,2025-03-09 09:26:55
4153,tcp,31.129.97.241,80,45.224.149.15,5,established,2025-03-09 05:17:54
4154,tcp,38.180.249.152,4,45.224.149.15,4,established,2025-03-10 01:27:15
4155,tcp,47.104.185.217,8,45.224.149.15,4,established,2025-03-09 08:43:33
4156,tcp,192.168.20.178,5,173.194.216.188,80,established,2025-03-09 08:29:20
4157,tcp,45.224.149.15,99,157.245.154.101,80,established,2025-03-09 03:50:27
4158,tcp,178.237.58.249,3,45.224.149.15,9,established,2025-03-09 19:18:30
4159,tcp,45.224.149.15,33,31.129.97.241,8,established,2025-03-09 17:28:49
4160,tcp,45.224.149.15,99,157.245.59.242,80,established,2025-03-09 00:41:08
4161,tcp,156.253.227.215,80,45.224.149.15,9,established,2025-03-09 01:59:39
4162,tcp,204.10.194.174,3,45.224.149.15,9,established,2025-03-09 22:39:19
4163,tcp,157.245.196.167,80,45.224.149.15,9,established,2025-03-10 19:23:25
